"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.80946200773581e-54,0.548282574077928,0.561,0.086,8.67084566718907e-50,"1","Pou1f1"
5.39831629256107e-35,0.379920526656079,0.679,0.198,5.99375057963056e-31,"1","Ptn"
2.55699730604629e-31,0.409954514432357,0.561,0.152,2.83903410890319e-27,"1","Emb"
4.34645815848288e-28,0.450738578047509,0.768,0.292,4.82587249336354e-24,"1","S100a10"
8.72651682756201e-28,0.512524248072905,0.407,0.093,9.6890516336421e-24,"1","Dapl1"
1.5574949167574e-17,0.427355485762738,1,0.976,1.72928660607574e-13,"1","Dlk1"
3.60982142129179e-17,0.343033727899014,0.606,0.257,4.00798472406028e-13,"1","Copz2"
6.81741138995388e-17,0.35803589123826,0.602,0.256,7.56937186626579e-13,"1","Htatsf1"
1.55672076824035e-13,0.258278110837413,0.553,0.237,1.72842706897726e-09,"1","Ctsz"
1.27762047411832e-12,0.27582928562566,0.833,0.43,1.41854201241357e-08,"1","S100a11"
1.34153743121766e-10,0.301977880624663,0.833,0.481,1.48950900988097e-06,"1","Bmyc"
4.0880097753815e-10,0.25084154019744,0.411,0.195,4.53891725360608e-06,"1","Fkbp11"
1.68736087258032e-09,0.334966907860641,0.715,0.414,1.87347677682593e-05,"1","Pam"
4.25389090995173e-09,0.295022427131676,0.724,0.425,4.72309507731941e-05,"1","P4hb"
1.08748142050987e-38,0.787864744604613,0.947,0.84,1.20743062119211e-34,"2","Ndufa4"
1.05675445505218e-25,0.58429029388395,0.992,0.989,1.17331447144444e-21,"2","Prdx1"
5.08758656702589e-25,0.527314845592239,1,1,5.64874736536884e-21,"2","Cox6c"
7.784875447963e-24,0.445452138194396,1,1,8.64354720987332e-20,"2","Gnas"
3.47263039977842e-23,0.465752848283178,1,0.999,3.85566153287398e-19,"2","Cst3"
3.52669846772754e-22,0.50500446398098,1,0.999,3.91569330871789e-18,"2","Bsg"
7.11712671293307e-22,0.538061965005787,0.934,0.858,7.90214578936959e-18,"2","Ndufc1"
1.15147013036993e-21,0.458801860463138,1,0.997,1.27847728574974e-17,"2","Cox7c"
2.64617472492031e-21,0.488296698538954,1,0.994,2.93804779707902e-17,"2","Ly6h"
2.6478885782725e-21,0.453537858724969,0.996,0.985,2.93995068845596e-17,"2","Ndufa2"
6.86648988236298e-21,0.556462658694484,0.959,0.959,7.62386371638761e-17,"2","H3f3a"
2.54519244004083e-20,0.581893369180758,1,1,2.82592716617733e-16,"2","Nnat"
5.49414540623598e-20,0.448339953975778,1,0.999,6.1001496445438e-16,"2","Atp6v0c"
4.76575098893858e-19,0.37972895843104,1,1,5.29141332301851e-15,"2","Rpl11"
8.88692306800816e-19,0.475202909078532,0.996,0.977,9.86715068240946e-15,"2","Ubl5"
2.14729230494344e-18,0.431731515779984,0.996,1,2.3841386461787e-14,"2","Pfdn5"
4.81860609549298e-18,0.512590075006311,0.963,0.959,5.35009834782585e-14,"2","Prdx2"
5.14658965044367e-18,0.400175403501125,1,1,5.71425848888761e-14,"2","Cox4i1"
1.29856226872052e-17,0.371368023414135,1,1,1.4417936869604e-13,"2","Rps17"
1.42686676837852e-17,0.500012342655782,0.955,0.957,1.58425017293067e-13,"2","Psmb2"
2.08422739358454e-17,0.458935871154209,0.975,0.975,2.31411767509692e-13,"2","Tomm7"
2.39841047904621e-17,0.566633295657519,0.656,0.383,2.66295515488501e-13,"2","Tspo"
2.6661252158398e-17,0.362573149311137,1,1,2.96019882714693e-13,"2","Rpl32"
4.82034164156761e-17,0.358298026645748,1,1,5.35202532463251e-13,"2","Rps29"
5.42940128895869e-17,0.477317701018793,0.98,0.966,6.02826425113084e-13,"2","Tmem59"
9.7870787715565e-17,0.407578607938053,1,1,1.08665935600592e-12,"2","Pcsk1n"
1.33465592489218e-16,0.546331942190468,0.82,0.687,1.48186847340778e-12,"2","Ypel3"
2.03908031759113e-16,0.360796775411355,1,1,2.26399087662143e-12,"2","Rps19"
2.15181936529657e-16,0.439049771872011,0.996,0.979,2.38916504128878e-12,"2","Cox6b1"
3.04664336904323e-16,0.521251297888849,0.672,0.381,3.38268813264869e-12,"2","Atp6v1e1"
3.56954522205871e-16,0.32823037280127,1,1,3.96326606005178e-12,"2","Rpl35a"
4.26143136034914e-16,0.797782590001718,1,1,4.73146723939565e-12,"2","Pomc"
4.83336642772411e-16,0.432698287431696,0.971,0.966,5.36648674470207e-12,"2","Elob"
1.73284928031545e-15,0.362470957420616,1,1,1.92398255593425e-11,"2","Rps23"
1.94402201484225e-15,0.389401522513928,1,1,2.15844764307935e-11,"2","Calm2"
1.94604641712627e-15,0.547471820996932,0.955,0.934,2.1606953369353e-11,"2","Stmn1"
2.12784355364328e-15,0.415708123026495,0.951,0.954,2.36254469761014e-11,"2","Pebp1"
2.90399423412547e-15,0.316425186550898,1,1,3.22430479814951e-11,"2","Rpl21"
3.06905842168365e-15,0.363268494708732,1,1,3.40757556559535e-11,"2","Rpl19"
3.34037533671159e-15,0.444898340190947,0.914,0.872,3.70881873635087e-11,"2","Ndufb4"
3.55116755881071e-15,0.333157023980985,1,1,3.94286134054753e-11,"2","Rps27"
4.11128608455096e-15,0.429790574956805,0.98,0.963,4.56476093967693e-11,"2","Spcs1"
6.15575274626978e-15,0.378823855240725,0.996,0.985,6.83473227418334e-11,"2","Ndufa13"
6.62312572764582e-15,0.321708368803531,1,1,7.35365649540516e-11,"2","Fau"
7.44080908452286e-15,0.520124706994358,0.59,0.324,8.26153032654573e-11,"2","Coa3"
8.99612731518819e-15,0.339236388890667,1,1,9.98840015805345e-11,"2","Rps8"
1.35561668238863e-14,0.332059944399666,1,1,1.5051412024561e-10,"2","Rpl23a"
1.52252000585521e-14,0.562131123692399,0.996,0.997,1.69045396250104e-10,"2","Resp18"
2.47931391360458e-14,0.34610012594452,1,1,2.75278223827516e-10,"2","Rps15"
2.72569247669902e-14,0.390015690030411,0.996,0.996,3.02633635687892e-10,"2","Aldoa"
2.75639558465257e-14,0.311595309133894,1,1,3.06042601763975e-10,"2","Rpl6"
3.05854480119846e-14,0.396478451232342,0.98,0.957,3.39590229277065e-10,"2","Cox6a1"
3.29839217647246e-14,0.410486151797113,0.893,0.854,3.66220483353737e-10,"2","Nop10"
3.72875214967606e-14,0.404337958413688,0.967,0.979,4.14003351178532e-10,"2","Ndufa7"
4.01197922402649e-14,0.506225181235113,0.693,0.448,4.45450053243661e-10,"2","Crip2"
5.8499003143546e-14,0.398632651334645,0.943,0.906,6.49514431902791e-10,"2","Ndufc2"
8.46202692449892e-14,0.45224087153602,0.828,0.752,9.39538849427115e-10,"2","Ndufb5"
1.07721745489206e-13,0.336236114196777,1,1,1.19603454016665e-09,"2","Rpl13"
1.12871194457653e-13,0.337848910528269,1,1,1.25320887206332e-09,"2","Rpl39"
1.26812920261933e-13,0.33650809377602,1,1,1.40800385366824e-09,"2","Rps28"
1.27728910626922e-13,0.423304333450656,0.939,0.931,1.41817409469071e-09,"2","Uqcr10"
1.66663466522468e-13,0.482048659522283,0.553,0.321,1.85046446879896e-09,"2","Uqcc3"
1.93057640508355e-13,0.369034120560841,0.988,0.953,2.14351898256427e-09,"2","Sem1"
2.18313710428224e-13,0.348490723780867,1,1,2.42393712688457e-09,"2","Rps21"
2.81798472646796e-13,0.385126904665228,0.967,0.971,3.12880844179738e-09,"2","Btf3"
3.7934208765621e-13,0.482821232790044,0.775,0.556,4.2118351992469e-09,"2","Vdac1"
4.85287345601824e-13,0.318185256118974,1,1,5.38814539821705e-09,"2","Rps18"
4.90375172140875e-13,0.385352061909679,1,0.999,5.44463553628014e-09,"2","Scg5"
4.98397642640425e-13,0.300996857835983,1,1,5.53370902623664e-09,"2","Rplp1"
5.21719472465221e-13,0.382551288692579,0.988,0.979,5.79265130278135e-09,"2","Ndufv3"
5.50817554191001e-13,0.415149569377697,0.434,0.201,6.11572730418268e-09,"2","Thrsp"
5.98246195733169e-13,0.311101058682483,1,1,6.64232751122537e-09,"2","Rpl31"
6.38431570097039e-13,0.39571156358462,0.959,0.917,7.08850572278743e-09,"2","Romo1"
6.86578627305014e-13,0.410605880953632,0.959,0.95,7.62308249896758e-09,"2","Selenom"
8.65753776294905e-13,0.305262076255033,1,1,9.61246417820233e-09,"2","Rplp2"
8.6758583283959e-13,0.481620123567821,0.799,0.628,9.63280550201797e-09,"2","Stmn3"
9.69373348507193e-13,0.378582221584993,0.951,0.966,1.07629522884754e-08,"2","Nenf"
9.93180350040081e-13,0.480672766211467,0.586,0.343,1.1027281426495e-08,"2","Nsg1"
1.04160429587416e-12,0.392670266703576,0.906,0.881,1.15649324970908e-08,"2","Ndufa11"
1.61697120124837e-12,0.329152211847053,0.988,0.989,1.79532312474607e-08,"2","Ndfip1"
1.69720535903439e-12,0.360353866977576,0.996,1,1.88440711013589e-08,"2","Spint2"
2.06339344129657e-12,0.434787321214261,0.93,0.858,2.29098573787159e-08,"2","Hcfc1r1"
2.1053337262233e-12,0.380036078838948,0.926,0.891,2.33755203622572e-08,"2","Rbx1"
2.56131841110127e-12,0.376349566862527,0.98,0.972,2.84383183184574e-08,"2","Cox5b"
2.70974945652613e-12,0.508015320071246,0.639,0.407,3.00863482158096e-08,"2","Creg1"
2.72802293227778e-12,0.348707426002963,0.934,0.891,3.02892386170802e-08,"2","Lamp1"
2.7863449074512e-12,0.298957185375235,1,1,3.09367875074307e-08,"2","Rpl27"
2.95377980198409e-12,0.413280007860548,0.926,0.92,3.27958171414294e-08,"2","Park7"
4.19350623246225e-12,0.35345655500178,0.984,0.988,4.65604996990284e-08,"2","Uqcrb"
4.32948086595522e-12,0.439267011218569,0.561,0.314,4.80702260547008e-08,"2","C1d"
4.38542416832161e-12,0.297463741179875,1,1,4.86913645408748e-08,"2","Rpl26"
4.62912382307791e-12,0.376782377615681,0.971,0.95,5.13971618076341e-08,"2","Ndufa6"
6.05844870310191e-12,0.299812157950063,1,1,6.72669559505405e-08,"2","Rps24"
6.31362053872825e-12,0.395016558584862,0.898,0.88,7.01001288414998e-08,"2","Mdh2"
6.63317434615993e-12,0.391888795374121,0.881,0.848,7.36481347654137e-08,"2","Micos13"
7.09592889026711e-12,0.307505877825223,1,0.999,7.87860984686357e-08,"2","Rpl34"
7.23741572030895e-12,0.357014245123503,0.971,0.956,8.03570267425903e-08,"2","Ndufb11"
8.23810804179304e-12,0.366886588329787,0.988,0.972,9.14677135880281e-08,"2","Swi5"
9.87071878527797e-12,0.384032909638382,0.98,0.988,1.09594590672941e-07,"2","Calm1"
1.34020274586064e-11,0.328113491276053,1,0.997,1.48802710872907e-07,"2","Rpl30"
1.70836353946224e-11,0.368108921785163,0.959,0.95,1.89679603786493e-07,"2","Rabac1"
1.89700624864805e-11,0.364938696761378,0.988,0.978,2.10624603787393e-07,"2","Selenof"
2.03341795888489e-11,0.408161276213205,0.533,0.297,2.2577039597499e-07,"2","Polr2j"
2.03643106221138e-11,0.358267089673382,0.947,0.964,2.2610494083733e-07,"2","Tma7"
2.15029330199872e-11,0.328861226489704,0.955,0.941,2.38747065320918e-07,"2","Rnasek"
2.17734752867183e-11,0.280716729011552,1,0.999,2.41750896108434e-07,"2","Rpl35"
2.2093313467784e-11,0.364739708262585,0.914,0.855,2.45302059432806e-07,"2","Nedd8"
2.25075765127133e-11,0.347358061875703,0.967,0.961,2.49901622020656e-07,"2","Gnb2"
2.30340499384616e-11,0.433596323589476,0.648,0.419,2.5574705646674e-07,"2","Psip1"
2.40888106368339e-11,0.369757763911859,0.906,0.881,2.67458064500766e-07,"2","Hsbp1"
2.89012772752982e-11,0.445203587251601,0.635,0.436,3.20890881587636e-07,"2","Ly6e"
3.10435843074583e-11,0.345297164299034,0.967,0.952,3.44676916565709e-07,"2","Ndufs5"
3.45298902077526e-11,0.279857343710851,1,1,3.83385370976677e-07,"2","Rpl14"
3.77245302458935e-11,0.282149074898321,1,1,4.18855459320156e-07,"2","Rpl23"
3.99560079330075e-11,0.294463680284592,1,1,4.43631556080182e-07,"2","Rps25"
4.16361182913042e-11,0.365447141422572,0.844,0.771,4.62285821388351e-07,"2","Ndufab1"
4.62292229315332e-11,0.416448199522115,0.529,0.295,5.13283062208813e-07,"2","Vdac3"
5.08265249118096e-11,0.368094899155701,0.906,0.905,5.64326906095822e-07,"2","Psma7"
6.90619033241676e-11,0.352090065397615,0.451,0.234,7.66794312608233e-07,"2","Lamtor5"
7.38005599562506e-11,0.321485957267938,0.963,0.963,8.1940761719425e-07,"2","Tmem176b"
7.40532784386567e-11,0.363492889463025,0.975,0.964,8.22213550504405e-07,"2","Pfn1"
9.26450377558655e-11,0.384604082693734,0.586,0.346,1.02863785420337e-06,"2","Smco4"
1.2856320750384e-10,0.272978213535052,1,1,1.42743729291513e-06,"2","Rps15a"
1.31910674812804e-10,0.322489427530362,1,1,1.46460422244656e-06,"2","Itm2b"
1.44968292615436e-10,0.416813104757642,0.516,0.294,1.60958295290919e-06,"2","Mrps11"
1.49560341785775e-10,0.318635449915326,0.914,0.912,1.66056847484746e-06,"2","Tbca"
1.53558333410419e-10,0.311901498461111,1,0.999,1.70495817585589e-06,"2","Rpl36a"
1.81792943724642e-10,0.438002784124928,0.631,0.412,2.0184470541747e-06,"2","Mettl26"
1.9348715371758e-10,0.270514228952138,1,1,2.14828786772629e-06,"2","Rpl17"
2.00333825539865e-10,0.456633173342613,0.68,0.457,2.22430646496913e-06,"2","Dbp"
2.18088032406473e-10,0.315209221978395,0.943,0.923,2.42143142380907e-06,"2","Ndufa1"
2.33688863411513e-10,0.279302146542573,1,1,2.59464745045803e-06,"2","Chchd2"
2.71987869611982e-10,0.30393755588294,0.283,0.114,3.01988131630184e-06,"2","Mrpl18"
2.72571064100906e-10,0.402336903987223,0.578,0.353,3.02635652471235e-06,"2","Eid1"
2.82842367000822e-10,0.491050847403558,0.418,0.226,3.14039880081012e-06,"2","Hes6"
2.99377106083948e-10,0.428474702800301,0.852,0.808,3.32398400885007e-06,"2","Pcp4"
3.16478114107877e-10,0.401729621924272,0.611,0.386,3.51385650093976e-06,"2","Eif1b"
3.3517827020469e-10,0.413384433471162,0.783,0.633,3.72148433408268e-06,"2","Chchd10"
4.72582997407532e-10,0.397377488883521,0.783,0.652,5.24708902021583e-06,"2","Ndufa8"
5.71160040496242e-10,0.356812475640018,0.48,0.262,6.34158992962977e-06,"2","Ndufaf3"
6.49483452053383e-10,0.284994342065034,0.984,0.989,7.21121476814871e-06,"2","Serf2"
7.71657482969875e-10,0.334871836475951,0.963,0.95,8.56771303341452e-06,"2","Anxa5"
8.53593232784503e-10,0.331710026233998,0.459,0.241,9.47744566360633e-06,"2","Psma4"
9.51326164218217e-10,0.303133145963386,0.336,0.156,1.05625744013149e-05,"2","Hspb11"
9.80432874911256e-10,0.333365582201361,0.898,0.886,1.08857462101397e-05,"2","Ctsb"
9.99430696887145e-10,0.326936215605179,0.393,0.2,1.1096679027538e-05,"2","Cyb5r3"
1.07170135193706e-09,0.351852609373975,0.848,0.847,1.18991001105571e-05,"2","Ndufa3"
1.14501045387347e-09,0.378811916333085,0.516,0.303,1.27130510693572e-05,"2","Pgls"
1.15904955873595e-09,0.37064997888364,0.77,0.749,1.28689272506452e-05,"2","Scp2"
1.1681454815296e-09,0.382216688193214,0.537,0.337,1.29699192814232e-05,"2","Rer1"
1.24741257579842e-09,0.344563732275787,0.459,0.25,1.38500218290899e-05,"2","Timm17b"
1.6630217704062e-09,0.396237585779965,0.561,0.353,1.84645307168201e-05,"2","Hagh"
1.7643410118936e-09,0.293834055664957,0.922,0.899,1.95894782550547e-05,"2","Tspan3"
1.76998825059712e-09,0.299105339803217,0.996,0.993,1.96521795463798e-05,"2","Laptm4a"
1.77507261239962e-09,0.379491560703504,0.619,0.411,1.9708631215473e-05,"2","Fam174a"
1.88329647298353e-09,0.37154967678782,0.512,0.302,2.09102407395362e-05,"2","Cebpzos"
1.99079167548534e-09,0.345340574904564,0.43,0.233,2.21037599729138e-05,"2","Esd"
2.03134388774302e-09,0.34507495650304,0.545,0.326,2.25540111856107e-05,"2","Znhit1"
2.11783237450704e-09,0.376202317665636,0.57,0.364,2.35142928541517e-05,"2","Rab3a"
2.35017177765144e-09,0.31906044876355,0.93,0.869,2.60939572472639e-05,"2","Peg3"
2.69311173758363e-09,0.356816183609831,0.906,0.923,2.9901619622391e-05,"2","Hmgb1"
2.80959867820256e-09,0.355295970884322,0.578,0.364,3.1194974124083e-05,"2","Ube2n"
2.91598306251806e-09,0.256592228086483,1,1,3.2376159943138e-05,"2","Rps27a"
3.02228835275005e-09,0.363645546262897,0.566,0.361,3.35564675805839e-05,"2","Ccdc12"
3.36497700437992e-09,0.267495604196227,1,1,3.73613396796302e-05,"2","Rpl9"
3.43793111111666e-09,0.45424184017532,0.652,0.47,3.81713491267282e-05,"2","Fbxo2"
3.60781437162714e-09,0.320662794823018,0.385,0.197,4.00575629681761e-05,"2","Bnip2"
3.67111992371829e-09,0.340399718313028,0.492,0.281,4.07604445130442e-05,"2","Smim27"
3.80319411251428e-09,0.333771155698092,0.475,0.27,4.22268642312461e-05,"2","Chchd6"
3.88037843390365e-09,0.310453236527036,0.93,0.937,4.30838417516323e-05,"2","Uqcrq"
4.01515272415936e-09,0.288658099046369,1,0.993,4.45802406963413e-05,"2","Myl6"
4.36536327427547e-09,0.376230104282501,0.582,0.382,4.84686284342805e-05,"2","Trappc6b"
4.51587044033847e-09,0.36134886540391,0.701,0.491,5.0139709499078e-05,"2","Pfdn1"
4.79918850987286e-09,0.341191415042285,0.594,0.377,5.32853900251183e-05,"2","Naa38"
4.83990101207278e-09,0.355004664464172,0.857,0.868,5.37374209370441e-05,"2","Prnp"
4.88136972497143e-09,0.362347102545382,0.529,0.328,5.41978480563578e-05,"2","Pam16"
4.97785296966219e-09,0.346340411459046,0.557,0.348,5.52691015221593e-05,"2","Chchd1"
5.18054374284315e-09,0.285973390974311,1,1,5.75195771767875e-05,"2","Fth1"
5.78694541059733e-09,0.263888841188795,0.262,0.11,6.42524548938621e-05,"2","Ccdc115"
5.92187185764567e-09,0.307491691233235,0.816,0.807,6.57505432354398e-05,"2","Pomp"
6.38866153950576e-09,0.351181839246911,0.824,0.739,7.09333090731324e-05,"2","Mrps33"
6.70667828487794e-09,0.332041821463502,0.602,0.372,7.44642489969997e-05,"2","Epha5"
6.98366282076587e-09,0.261804238877786,0.996,0.996,7.75396082989634e-05,"2","Dad1"
7.34948174200771e-09,0.356201962549887,0.615,0.399,8.16012957815116e-05,"2","Pdcd5"
7.54183645491398e-09,0.286005337775735,1,0.994,8.373701015891e-05,"2","Uqcrh"
7.55656952082175e-09,0.325688809400233,0.475,0.273,8.39005913896839e-05,"2","Echs1"
7.57783370380567e-09,0.311293464359846,0.939,0.945,8.41366876133543e-05,"2","Slc25a4"
7.63012567793721e-09,0.299896724925029,1,1,8.47172854021369e-05,"2","Rpl8"
7.66007150320638e-09,0.319412049297305,0.877,0.883,8.50497739001004e-05,"2","Ywhaq"
7.86495383436312e-09,0.391133903467761,0.721,0.581,8.73245824229337e-05,"2","Polr2g"
8.04242892141396e-09,0.273102591775651,1,1,8.92950883144592e-05,"2","Rps9"
8.48586745030929e-09,0.263797316212209,1,1,9.42185863007841e-05,"2","Rps13"
9.23937047554314e-09,0.390796610656208,0.648,0.472,0.000102584730389955,"2","Yipf4"
9.31412442384443e-09,0.318754203901335,0.447,0.247,0.000103414723477945,"2","Faap20"
9.44240010084566e-09,0.279509915643937,0.275,0.121,0.000104838968319689,"2","Gatd3a"
1.07855592309039e-08,0.326953516990433,0.971,0.95,0.000119752064140726,"2","Psap"
1.10716860711188e-08,0.374702634535907,0.455,0.27,0.000122928930447631,"2","Cxxc5"
1.16132118706317e-08,0.340470492175456,0.533,0.326,0.000128941491399623,"2","Dnajc19"
1.19025056969732e-08,0.36625642969387,0.439,0.257,0.000132153520753493,"2","Emc6"
1.34726836094002e-08,0.314351704353048,0.996,0.994,0.00014958720611517,"2","Scg2"
1.39308602716704e-08,0.29192938569874,0.992,0.996,0.000154674341596356,"2","Gapdh"
1.62350940696724e-08,0.33808631024639,0.705,0.502,0.000180258249455573,"2","Cd164"
1.85697820026674e-08,0.273353743999594,0.348,0.175,0.000206180289575616,"2","Pik3ip1"
1.95197944362635e-08,0.330560079292703,0.496,0.295,0.000216728277625834,"2","Suclg1"
2.00185284405972e-08,0.34616523144051,0.488,0.287,0.000222265721275951,"2","Mrpl42"
2.05448672658923e-08,0.295465404725983,0.422,0.232,0.000228109661253202,"2","Banf1"
2.08739851939006e-08,0.27091915009161,1,1,0.000231763857607878,"2","Rps14"
2.47629604853344e-08,0.332457684110761,0.787,0.759,0.000274943150268668,"2","Ndufb7"
2.54727187364975e-08,0.342173295825881,0.566,0.357,0.000282823596131331,"2","Trappc1"
2.65327441884894e-08,0.324661952036312,0.389,0.215,0.000294593058724798,"2","Lsm3"
2.68120089867321e-08,0.330855550045756,0.434,0.25,0.000297693735779686,"2","Comt"
2.90406233676754e-08,0.266422795503072,0.381,0.199,0.0003224380412513,"2","Wtap"
2.95163676595859e-08,0.290439770823782,0.508,0.297,0.000327720230124382,"2","Fundc1"
2.99978766058782e-08,0.288700116638686,0.574,0.348,0.000333066423955065,"2","Ndufs4"
3.01297104795502e-08,0.296980708190511,0.537,0.324,0.000334530175454445,"2","Mrpl20"
3.05731920423642e-08,0.307291671017297,0.5,0.298,0.00033945415124637,"2","Immp1l"
3.06768128064133e-08,0.323353565607751,0.414,0.234,0.000340604652589607,"2","Pcbd1"
3.11657242837776e-08,0.415141025061101,0.648,0.49,0.000346033036722783,"2","Cisd1"
3.2310396976678e-08,0.294627067180812,0.332,0.17,0.000358742337632056,"2","Dmac1"
3.66935277056621e-08,0.261771789231682,0.348,0.177,0.000407408238115967,"2","Rprml"
3.78837042912766e-08,0.291845089047286,0.369,0.194,0.000420622768746044,"2","Yipf3"
4.02811537013862e-08,0.306236259332919,0.967,0.978,0.000447241649546491,"2","Gpx4"
4.43345473467688e-08,0.353489844882521,0.746,0.716,0.000492246479191174,"2","Mien1"
4.79934701412574e-08,0.344452255885157,0.553,0.352,0.000532871498978381,"2","Gtf2h5"
5.02097321422238e-08,0.300219358042441,0.852,0.851,0.000557478655975111,"2","Ndufa5"
5.39056917063078e-08,0.254746622919973,0.324,0.159,0.000598514895015136,"2","Commd9"
5.69221808900142e-08,0.275643963813239,0.291,0.139,0.000632006974421827,"2","Mrpl12"
5.72139881099618e-08,0.274858396115698,0.41,0.228,0.000635246909984906,"2","Timm17a"
5.87226755842899e-08,0.313664621609038,0.811,0.719,0.000651997867012371,"2","Ndufb3"
6.19325688892197e-08,0.368669325771161,0.549,0.374,0.000687637312377006,"2","Uqcrc1"
6.59446989069355e-08,0.352127486966669,0.553,0.366,0.000732183991963705,"2","Taldo1"
7.42273465607026e-08,0.31577715090066,0.668,0.476,0.000824146228863481,"2","Ndufs8"
7.74272011219171e-08,0.254904865467187,0.307,0.153,0.000859674214056645,"2","Ttc33"
7.93789684010639e-08,0.283412076870481,0.553,0.349,0.000881344686157013,"2","Crhr1"
8.16989681686032e-08,0.309455991050272,0.893,0.894,0.000907103643576001,"2","Spcs2"
8.23671735766133e-08,0.338737137248034,0.541,0.349,0.000914522728221138,"2","Lhfpl5"
8.25488251718585e-08,0.295920011643527,0.406,0.226,0.000916539605883144,"2","Bad"
8.33800937759261e-08,0.304679137607039,0.475,0.286,0.000925769181194108,"2","Arl6ip5"
8.39750705833485e-08,0.31644510712159,0.545,0.349,0.000932375208686919,"2","Sdhb"
8.4524059937052e-08,0.293074574328863,0.311,0.157,0.000938470637481088,"2","Emc4"
8.99191866306398e-08,0.288027688269072,0.443,0.251,0.000998372729159994,"2","Mrps26"
9.0718410305757e-08,0.359540357189134,0.607,0.411,0.00100724650962482,"2","Pin1"
